rate,rate_pct,analysis,metric,baseline_mean,mean,std,ci_lower,ci_upper,preservation_pct,biological_status
0.05,5%,degree_distribution,out_degree_max,4782.0,4782.0,0.0,4782.0,4782.0,100.0,Preserved
0.05,5%,degree_distribution,out_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.05,5%,degree_distribution,total_degree_mean,50.42320961443682,52.94437072702228,0.0,52.94437072702228,52.94437072702228,100.0,Preserved
0.05,5%,degree_distribution,total_degree_median,21.0,22.0,0.0,22.0,22.0,100.0,Preserved
0.05,5%,degree_distribution,total_degree_variance,12481.215315530224,12711.356645561667,0.7902458897536677,12710.663964498523,12712.049326624812,100.0,Preserved
0.05,5%,degree_distribution,total_degree_std,111.71935962728317,112.74465235981776,0.0035045512693874814,112.74158048518912,112.74772423444641,100.0,Preserved
0.05,5%,degree_distribution,total_degree_max,9489.0,9489.0,0.0,9489.0,9489.0,100.0,Preserved
0.05,5%,degree_distribution,total_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.05,5%,assortativity,degree_assortativity,-0.046430186922204346,-0.04097434270770219,8.215250166449051e-06,-0.04098154369196934,-0.04096714172343505,100.0,Preserved
0.05,5%,connected_components,wcc_count,4306.0,4306.0,0.0,4306.0,4306.0,100.0,Preserved
0.05,5%,connected_components,wcc_max_size,153952.0,153952.0,0.0,153952.0,153952.0,100.0,Preserved
0.05,5%,connected_components,scc_count,18345.0,18300.0,5.0990195135927845,18295.53051233361,18304.46948766639,100.0,Preserved
0.05,5%,connected_components,scc_max_size,139405.0,139453.2,6.457553716385176,139447.53970460137,139458.86029539866,99.9654,Preserved
0.05,5%,reciprocity,reciprocity,0.12993908079595212,0.13117857063578087,1.5575298679327547e-05,0.13116491828454707,0.13119222298701466,99.0551,Preserved
0.1,10%,basic_structure,node_count,158262.0,158262.0,0.0,158262.0,158262.0,100.0,Preserved
0.1,10%,basic_structure,edge_count,3990039.0,4389043.0,0.0,4389043.0,4389043.0,90.9091,Moderate Impact
0.1,10%,basic_structure,total_synapses,23556214.0,24736087.2,517.490772864599,24735633.599338025,24736540.800661974,95.2302,Minor Impact
0.1,10%,basic_structure,weight_mean,5.903755326702321,5.635872603663258,0.00011790514990716366,5.635769255242663,5.635975952083853,100.0,Preserved
0.1,10%,basic_structure,weight_median,4.0,3.0,0.0,3.0,3.0,100.0,Preserved
0.1,10%,basic_structure,weight_variance,89.45748753848277,82.1824461913184,0.0005706908110343406,82.18194595876695,82.18294642386986,100.0,Preserved
0.1,10%,basic_structure,weight_std,9.45819684392764,9.06545344649267,3.147610293942172e-05,9.06542585647198,9.06548103651336,100.0,Preserved
0.1,10%,basic_structure,weight_max,913.0,913.0,0.0,913.0,913.0,100.0,Preserved
0.1,10%,basic_structure,weight_min,1.0,1.0,0.0,1.0,1.0,100.0,Preserved
0.1,10%,basic_structure,density,0.00015930396501487044,0.00017523436550889905,0.0,0.00017523436550889905,0.00017523436550889905,90.9091,Moderate Impact
0.1,10%,degree_distribution,in_degree_mean,25.21160480721841,27.73276591980387,0.0,27.73276591980387,27.73276591980387,100.0,Preserved
0.1,10%,degree_distribution,in_degree_median,9.0,10.0,0.0,10.0,10.0,100.0,Preserved
0.1,10%,degree_distribution,in_degree_variance,3727.29660036276,3877.133391901064,0.4076624721949608,3876.7760599891803,3877.4907238129476,100.0,Preserved
0.1,10%,degree_distribution,in_degree_std,61.05158966286431,62.26663137932153,0.0032735217392648253,62.26376201100468,62.26950074763838,100.0,Preserved
0.1,10%,degree_distribution,in_degree_max,4707.0,4707.0,0.0,4707.0,4707.0,100.0,Preserved
0.1,10%,degree_distribution,in_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.1,10%,degree_distribution,out_degree_mean,25.21160480721841,27.73276591980387,0.0,27.73276591980387,27.73276591980387,100.0,Preserved
0.1,10%,degree_distribution,out_degree_median,11.0,12.0,0.0,12.0,12.0,100.0,Preserved
0.1,10%,degree_distribution,out_degree_variance,3364.863849607683,3570.678151856076,0.22883279829336234,3570.4775710646295,3570.8787326475226,100.0,Preserved
0.1,10%,degree_distribution,out_degree_std,58.007446501356036,59.75515165174458,0.0019147725693206643,59.75347327958701,59.756830023902154,100.0,Preserved
0.1,10%,degree_distribution,out_degree_max,4782.0,4782.0,0.0,4782.0,4782.0,100.0,Preserved
0.1,10%,degree_distribution,out_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.1,10%,degree_distribution,total_degree_mean,50.42320961443682,55.46553183960774,0.0,55.46553183960774,55.46553183960774,100.0,Preserved
0.1,10%,degree_distribution,total_degree_median,21.0,23.0,0.0,23.0,23.0,100.0,Preserved
0.1,10%,degree_distribution,total_degree_variance,12481.215315530224,13015.892132515608,0.86660919364915,13015.132516065372,13016.651748965844,100.0,Preserved
0.1,10%,degree_distribution,total_degree_std,111.71935962728317,114.08721278467551,0.003797989643330659,114.08388369997155,114.09054186937948,100.0,Preserved
0.1,10%,degree_distribution,total_degree_max,9489.0,9489.0,0.0,9489.0,9489.0,100.0,Preserved
0.1,10%,degree_distribution,total_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.1,10%,assortativity,degree_assortativity,-0.046430186922204346,-0.037024038333034845,1.2630379945471567e-05,-0.037035109349185615,-0.037012967316884075,100.0,Preserved
0.1,10%,connected_components,wcc_count,4306.0,4306.0,0.0,4306.0,4306.0,100.0,Preserved
0.1,10%,connected_components,wcc_max_size,153952.0,153952.0,0.0,153952.0,153952.0,100.0,Preserved
0.1,10%,connected_components,scc_count,18345.0,18206.8,5.718391382198319,18201.7876089538,18211.812391046198,100.0,Preserved
0.1,10%,connected_components,scc_max_size,139405.0,139579.8,8.871302046486749,139572.02396090544,139587.57603909454,99.8748,Preserved
0.1,10%,reciprocity,reciprocity,0.12993908079595212,0.13402274709999423,4.593722036266753e-05,0.13398248135100232,0.13406301284898614,96.953,Minor Impact
0.15,15%,basic_structure,node_count,158262.0,158262.0,0.0,158262.0,158262.0,100.0,Preserved
0.15,15%,basic_structure,edge_count,3990039.0,4588545.0,0.0,4588545.0,4588545.0,86.9565,Significant Disruption
0.15,15%,basic_structure,total_synapses,23556214.0,25326858.6,859.3842563137865,25326105.316486564,25327611.88351344,93.0088,Moderate Impact
0.15,15%,basic_structure,weight_mean,5.903755326702321,5.5195837896326605,0.00018728905487755342,5.519419623537867,5.519747955727454,100.0,Preserved
0.15,15%,basic_structure,weight_median,4.0,3.0,0.0,3.0,3.0,100.0,Preserved
0.15,15%,basic_structure,weight_variance,89.45748753848277,78.97380322092489,0.0009380601145427224,78.97298097498111,78.97462546686867,100.0,Preserved
0.15,15%,basic_structure,weight_std,9.45819684392764,8.886720611040747,5.2778710558622414e-05,8.886674348461195,8.8867668736203,100.0,Preserved
0.15,15%,basic_structure,weight_max,913.0,913.0,0.0,913.0,913.0,100.0,Preserved
0.15,15%,basic_structure,weight_min,1.0,1.0,0.0,1.0,1.0,100.0,Preserved
0.15,15%,basic_structure,density,0.00015930396501487044,0.00018319956575591333,0.0,0.00018319956575591333,0.00018319956575591333,86.9565,Significant Disruption
0.15,15%,degree_distribution,in_degree_mean,25.21160480721841,28.993346476096598,0.0,28.993346476096598,28.993346476096598,100.0,Preserved
0.15,15%,degree_distribution,in_degree_median,9.0,11.0,0.0,11.0,11.0,100.0,Preserved
0.15,15%,degree_distribution,in_degree_variance,3727.29660036276,4003.2346665266423,0.8307683092206875,4002.506465996758,4003.9628670565266,100.0,Preserved
0.15,15%,degree_distribution,in_degree_std,61.05158966286431,63.27112004734645,0.006565146240704939,63.265365442942084,63.276874651750816,100.0,Preserved
0.15,15%,degree_distribution,in_degree_max,4707.0,4707.0,0.0,4707.0,4707.0,100.0,Preserved
0.15,15%,degree_distribution,in_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.15,15%,degree_distribution,out_degree_mean,25.21160480721841,28.993346476096598,0.0,28.993346476096598,28.993346476096598,100.0,Preserved
0.15,15%,degree_distribution,out_degree_median,11.0,12.0,0.0,12.0,12.0,100.0,Preserved
0.15,15%,degree_distribution,out_degree_variance,3364.863849607683,3710.1793531854732,0.40059725885705344,3709.8282142061307,3710.5304921648158,100.0,Preserved
0.15,15%,degree_distribution,out_degree_std,58.007446501356036,60.91124152842741,0.0032884367781568316,60.90835908650255,60.91412397035227,100.0,Preserved
0.15,15%,degree_distribution,out_degree_max,4782.0,4782.0,0.0,4782.0,4782.0,100.0,Preserved
0.15,15%,degree_distribution,out_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.15,15%,degree_distribution,total_degree_mean,50.42320961443682,57.986692952193195,0.0,57.986692952193195,57.986692952193195,100.0,Preserved
0.15,15%,degree_distribution,total_degree_median,21.0,24.0,0.0,24.0,24.0,100.0,Preserved
0.15,15%,degree_distribution,total_degree_variance,12481.215315530224,13447.945889571452,1.83560774059326,13446.336908445759,13449.554870697146,100.0,Preserved
0.15,15%,degree_distribution,total_degree_std,111.71935962728317,115.96527859433088,0.007914439102203016,115.95834128258706,115.97221590607471,100.0,Preserved
0.15,15%,degree_distribution,total_degree_max,9489.0,9489.0,0.0,9489.0,9489.0,100.0,Preserved
0.15,15%,degree_distribution,total_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.15,15%,assortativity,degree_assortativity,-0.046430186922204346,-0.03430302697181505,2.001641631038338e-05,-0.03432057213428914,-0.03428548180934096,100.0,Preserved
0.15,15%,connected_components,wcc_count,4306.0,4306.0,0.0,4306.0,4306.0,100.0,Preserved
0.15,15%,connected_components,wcc_max_size,153952.0,153952.0,0.0,153952.0,153952.0,100.0,Preserved
0.15,15%,connected_components,scc_count,18345.0,18092.8,4.207136793592526,18089.11228200644,18096.487717993557,100.0,Preserved
0.15,15%,connected_components,scc_max_size,139405.0,139744.2,8.438009243891594,139736.8037587925,139751.59624120753,99.7573,Preserved
0.15,15%,reciprocity,reciprocity,0.12993908079595212,0.1366122812351192,5.702579690103836e-05,0.1365622959202492,0.1366622665499892,95.1152,Minor Impact
0.2,20%,basic_structure,node_count,158262.0,158262.0,0.0,158262.0,158262.0,100.0,Preserved
0.2,20%,basic_structure,edge_count,3990039.0,4788047.0,0.0,4788047.0,4788047.0,83.3333,Significant Disruption
0.2,20%,basic_structure,total_synapses,23556214.0,25917579.0,1557.398632335344,25916213.879909694,25918944.120090306,90.8889,Moderate Impact
0.2,20%,basic_structure,weight_mean,5.903755326702321,5.412975060604042,0.0003252680335707302,5.4126899506019255,5.413260170606159,100.0,Preserved
0.2,20%,basic_structure,weight_median,4.0,3.0,0.0,3.0,3.0,100.0,Preserved
0.2,20%,basic_structure,weight_variance,89.45748753848277,76.00872176829245,0.0016325648596952395,76.00729076209889,76.010152774486,100.0,Preserved
0.2,20%,basic_structure,weight_std,9.45819684392764,8.71829810004679,9.362829442434082e-05,8.718216031228257,8.718380168865322,100.0,Preserved
0.2,20%,basic_structure,weight_max,913.0,913.0,0.0,913.0,913.0,100.0,Preserved
0.2,20%,basic_structure,weight_min,1.0,1.0,0.0,1.0,1.0,100.0,Preserved
0.2,20%,basic_structure,density,0.00015930396501487044,0.0001911647660029276,0.0,0.0001911647660029276,0.0001911647660029276,83.3333,Significant Disruption
0.2,20%,degree_distribution,in_degree_mean,25.21160480721841,30.253927032389328,0.0,30.253927032389328,30.253927032389328,100.0,Preserved
0.2,20%,degree_distribution,in_degree_median,9.0,11.0,0.0,11.0,11.0,100.0,Preserved
0.2,20%,degree_distribution,in_degree_variance,3727.29660036276,4150.890864732844,0.8696342336586372,4150.128596718132,4151.653132747557,100.0,Preserved
0.2,20%,degree_distribution,in_degree_std,61.05158966286431,64.427407431116,0.006748872483839787,64.42149178355902,64.43332307867297,100.0,Preserved
0.2,20%,degree_distribution,in_degree_max,4707.0,4707.0,0.0,4707.0,4707.0,100.0,Preserved
0.2,20%,degree_distribution,in_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.2,20%,degree_distribution,out_degree_mean,25.21160480721841,30.253927032389328,0.0,30.253927032389328,30.253927032389328,100.0,Preserved
0.2,20%,degree_distribution,out_degree_median,11.0,12.0,0.0,12.0,12.0,100.0,Preserved
0.2,20%,degree_distribution,out_degree_variance,3364.863849607683,3867.4020499826192,1.0535929908181805,3866.478535007769,3868.3255649574694,100.0,Preserved
0.2,20%,degree_distribution,out_degree_std,58.007446501356036,62.188439380523256,0.008470360260854537,62.18101478239908,62.19586397864743,100.0,Preserved
0.2,20%,degree_distribution,out_degree_max,4782.0,4782.0,0.0,4782.0,4782.0,100.0,Preserved
0.2,20%,degree_distribution,out_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.2,20%,degree_distribution,total_degree_mean,50.42320961443682,60.507854064778655,0.0,60.507854064778655,60.507854064778655,100.0,Preserved
0.2,20%,degree_distribution,total_degree_median,21.0,25.0,0.0,25.0,25.0,100.0,Preserved
0.2,20%,degree_distribution,total_degree_variance,12481.215315530224,13949.833914252298,2.300891136016184,13947.817094248627,13951.85073425597,100.0,Preserved
0.2,20%,degree_distribution,total_degree_std,111.71935962728317,118.10941468975454,0.009740116335415234,118.10087710135852,118.11795227815057,100.0,Preserved
0.2,20%,degree_distribution,total_degree_max,9489.0,9489.0,0.0,9489.0,9489.0,100.0,Preserved
0.2,20%,degree_distribution,total_degree_min,0.0,0.0,0.0,0.0,0.0,100.0,Preserved
0.2,20%,assortativity,degree_assortativity,-0.046430186922204346,-0.03154346311858806,4.053199232357823e-05,-0.03157899097630687,-0.031507935260869244,100.0,Preserved
0.2,20%,connected_components,wcc_count,4306.0,4306.0,0.0,4306.0,4306.0,100.0,Preserved
0.2,20%,connected_components,wcc_max_size,153952.0,153952.0,0.0,153952.0,153952.0,100.0,Preserved
0.2,20%,connected_components,scc_count,18345.0,17946.2,7.694153624668539,17939.45577699064,17952.944223009363,100.0,Preserved
0.2,20%,connected_components,scc_max_size,139405.0,139956.8,9.471008394041261,139948.49829511484,139965.10170488514,99.6057,Preserved
0.2,20%,reciprocity,reciprocity,0.12993908079595212,0.1391455848282191,0.00012062199150833232,0.13903985499096222,0.13925131466547597,93.3835,Moderate Impact
