dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
MAOL,missed_synapses,0.75,connected_components,metric_wcc_count,821.0,822.6,0.19488428745432676,0.12421484807777795,5
MAOL,missed_synapses,0.75,connected_components,metric_wcc_max_size,51503.0,51501.8,-0.0023299613614684383,0.0014529861898428989,5
MAOL,missed_synapses,0.75,connected_components,metric_scc_count,1705.0,1708.2,0.18768328445748067,0.11372855970478192,5
MAOL,missed_synapses,0.75,connected_components,metric_scc_max_size,50709.0,50706.0,-0.005916109566349169,0.0032998482578401288,5
MAOL,missed_synapses,0.75,reciprocity,metric_reciprocity,0.2776333037886953,0.27706520674753726,-0.20462135968759196,0.00250327142704312,5
MAOL,missed_synapses,1.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,1.0,basic_structure,metric_edge_count,6736968.0,6709857.4,-0.4024154486112985,0.002613490016355714,5
MAOL,missed_synapses,1.0,basic_structure,metric_total_synapses,26492194.0,26227381.0,-0.9995887845302658,0.0007729930249594399,5
MAOL,missed_synapses,1.0,basic_structure,metric_weight_mean,3.932361560868331,3.908783666994828,-0.5995861140575482,0.0018926416717375974,5
MAOL,missed_synapses,1.0,basic_structure,metric_weight_variance,52.68035125761817,51.91711069211616,-1.4488144958821554,0.01517768369392631,5
MAOL,missed_synapses,1.0,basic_structure,metric_weight_std,7.258123122241601,7.205352897967783,-0.7270505526712583,0.007644599092852842,5
MAOL,missed_synapses,1.0,basic_structure,metric_weight_max,2589.0,2579.8,-0.3553495558130482,0.11300686626749938,5
MAOL,missed_synapses,1.0,basic_structure,metric_density,0.0024494274809646,0.0024395706063786403,-0.40241544861241907,0.0026134900169562025,5
MAOL,missed_synapses,1.0,degree_distribution,metric_total_degree_mean,256.915549623415,255.88168176184575,-0.40241544861130396,0.0026134900163606745,5
MAOL,missed_synapses,1.0,degree_distribution,metric_in_degree_mean,128.4577748117075,127.94084088092286,-0.40241544861131506,0.002613490016347364,5
MAOL,missed_synapses,1.0,degree_distribution,metric_out_degree_mean,128.4577748117075,127.94084088092286,-0.40241544861131506,0.002613490016347364,5
MAOL,missed_synapses,1.0,degree_distribution,metric_total_degree_std,373.1623058805182,371.83599374648645,-0.35542500223921886,0.000982729528045485,5
MAOL,missed_synapses,1.0,degree_distribution,metric_in_degree_max,11700.0,11691.2,-0.07521367521366899,0.019787755389384997,5
MAOL,missed_synapses,1.0,degree_distribution,metric_out_degree_max,15947.0,15897.6,-0.3097761334420244,0.044270051030846656,5
MAOL,missed_synapses,1.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05351546516124752,0.026976181530036787,0.011609741539232898,5
MAOL,missed_synapses,1.0,connected_components,metric_wcc_count,821.0,822.8,0.21924482338610893,0.14204511315092086,5
MAOL,missed_synapses,1.0,connected_components,metric_wcc_max_size,51503.0,51501.6,-0.002718288255055929,0.0019800864080122653,5
MAOL,missed_synapses,1.0,connected_components,metric_scc_count,1705.0,1708.8,0.2228739002932525,0.13062203783765447,5
MAOL,missed_synapses,1.0,connected_components,metric_scc_max_size,50709.0,50705.4,-0.007099331479616132,0.004060671731245735,5
MAOL,missed_synapses,1.0,reciprocity,metric_reciprocity,0.2776333037886953,0.27688157924705525,-0.270761659851929,0.005069895865851634,5
MAOL,missed_synapses,2.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,2.0,basic_structure,metric_edge_count,6736968.0,6682503.4,-0.8084437984565108,0.004006413568838725,5
MAOL,missed_synapses,2.0,basic_structure,metric_total_synapses,26492194.0,25962456.0,-1.9996003351024831,0.0019962101377492495,5
MAOL,missed_synapses,2.0,basic_structure,metric_weight_mean,3.932361560868331,3.8851392171453853,-1.2008647473534524,0.003035755579359977,5
MAOL,missed_synapses,2.0,basic_structure,metric_weight_variance,52.68035125761817,51.16082976855086,-2.8844179144450344,0.020070316729874856,5
MAOL,missed_synapses,2.0,basic_structure,metric_weight_std,7.258123122241601,7.152679862977854,-1.4527620637989729,0.010183382348241767,5
MAOL,missed_synapses,2.0,basic_structure,metric_weight_max,2589.0,2571.0,-0.6952491309385863,0.1601888092184451,5
MAOL,missed_synapses,2.0,basic_structure,metric_density,0.0024494274809646,0.0024296252363969796,-0.808443798459467,0.0040064135691670515,5
MAOL,missed_synapses,2.0,degree_distribution,metric_total_degree_mean,256.915549623415,254.83853179521407,-0.808443798456508,0.004006413568839196,5
MAOL,missed_synapses,2.0,degree_distribution,metric_in_degree_mean,128.4577748117075,127.419265897607,-0.80844379845653,0.004006413568835984,5
MAOL,missed_synapses,2.0,degree_distribution,metric_out_degree_mean,128.4577748117075,127.419265897607,-0.80844379845653,0.004006413568835984,5
MAOL,missed_synapses,2.0,degree_distribution,metric_total_degree_std,373.1623058805182,370.49197670672316,-0.7155945634685955,0.005317512910136497,5
MAOL,missed_synapses,2.0,degree_distribution,metric_in_degree_max,11700.0,11680.6,-0.1658119658119627,0.02512297172085311,5
MAOL,missed_synapses,2.0,degree_distribution,metric_out_degree_max,15947.0,15845.4,-0.6371104282937252,0.07340821785495402,5
MAOL,missed_synapses,2.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05350260526098945,0.050999949443288596,0.023524605631815795,5
MAOL,missed_synapses,2.0,connected_components,metric_wcc_count,821.0,824.0,0.3654080389768575,0.10894362862361948,5
MAOL,missed_synapses,2.0,connected_components,metric_wcc_max_size,51503.0,51501.2,-0.0034949420422167843,0.0014529861898428989,5
MAOL,missed_synapses,2.0,connected_components,metric_scc_count,1705.0,1710.6,0.32844574780058117,0.19131385841994242,5
MAOL,missed_synapses,2.0,connected_components,metric_scc_max_size,50709.0,50704.0,-0.009860182610581948,0.005715504839846749,5
MAOL,missed_synapses,2.0,reciprocity,metric_reciprocity,0.2776333037886953,0.27611754142851913,-0.5459584061031016,0.008264363917697345,5
MAOL,missed_synapses,5.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,5.0,basic_structure,metric_edge_count,6736968.0,6598599.4,-2.053870524544567,0.0024680834278893297,5
MAOL,missed_synapses,5.0,basic_structure,metric_total_synapses,26492194.0,25167876.8,-4.998895901185079,0.0027569692931354297,5
MAOL,missed_synapses,5.0,basic_structure,metric_weight_mean,3.932361560868331,3.814124072650788,-3.0067806936713666,0.003859708891764008,5
MAOL,missed_synapses,5.0,basic_structure,metric_weight_variance,52.68035125761817,48.92735790206724,-7.124085671331211,0.0197643446354134,5
MAOL,missed_synapses,5.0,basic_structure,metric_weight_std,7.258123122241601,6.994809314635248,-3.6278498335122142,0.01025450187811174,5
MAOL,missed_synapses,5.0,basic_structure,metric_weight_max,2589.0,2553.8,-1.3595983005021173,0.21629972962533797,5
MAOL,missed_synapses,5.0,basic_structure,metric_density,0.0024494274809646,0.00239911941191292,-2.0538705245467535,0.0024680834281235946,5
MAOL,missed_synapses,5.0,degree_distribution,metric_total_degree_mean,256.915549623415,251.63883687672802,-2.053870524544569,0.002468083427896527,5
MAOL,missed_synapses,5.0,degree_distribution,metric_in_degree_mean,128.4577748117075,125.81941843836401,-2.053870524544569,0.0024680834278837903,5
MAOL,missed_synapses,5.0,degree_distribution,metric_out_degree_mean,128.4577748117075,125.81941843836401,-2.053870524544569,0.0024680834278837903,5
MAOL,missed_synapses,5.0,degree_distribution,metric_total_degree_std,373.1623058805182,366.3642839648261,-1.821733280281733,0.0029449900291495545,5
MAOL,missed_synapses,5.0,degree_distribution,metric_in_degree_max,11700.0,11636.8,-0.5401709401709464,0.04936591137843984,5
MAOL,missed_synapses,5.0,degree_distribution,metric_out_degree_max,15947.0,15674.4,-1.7094124286699715,0.08640022399021677,5
MAOL,missed_synapses,5.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.053484412217245446,0.08498664076829575,0.013094206273157777,5
MAOL,missed_synapses,5.0,connected_components,metric_wcc_count,821.0,828.8,0.9500609013398239,0.39581185893476056,5
MAOL,missed_synapses,5.0,connected_components,metric_wcc_max_size,51503.0,51495.0,-0.015533075743160592,0.015773912984944488,5
MAOL,missed_synapses,5.0,connected_components,metric_scc_count,1705.0,1719.2,0.8328445747800614,0.20452311758548614,5
MAOL,missed_synapses,5.0,connected_components,metric_scc_max_size,50709.0,50696.4,-0.02484766017866364,0.006186036853954179,5
MAOL,missed_synapses,5.0,reciprocity,metric_reciprocity,0.2776333037886953,0.27381263244332876,-1.376157432565942,0.016756552489269147,5
MAOL,missed_synapses,10.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,10.0,basic_structure,metric_edge_count,6736968.0,6452627.2,-4.22060487744635,0.00873919027363562,5
MAOL,missed_synapses,10.0,basic_structure,metric_total_synapses,26492194.0,23842669.2,-10.001152792403682,0.005461571433038902,5
MAOL,missed_synapses,10.0,basic_structure,metric_weight_mean,3.932361560868331,3.695032821920524,-6.035272577921369,0.005182766961940139,5
MAOL,missed_synapses,10.0,basic_structure,metric_weight_variance,52.68035125761817,45.31270205287211,-13.985573423223169,0.03576365098610379,5
MAOL,missed_synapses,10.0,basic_structure,metric_weight_std,7.258123122241601,6.73147087154314,-7.256039086531918,0.01928104741272438,5
MAOL,missed_synapses,10.0,basic_structure,metric_weight_max,2589.0,2500.4,-3.4221707222865936,0.2906896519463388,5
MAOL,missed_synapses,10.0,basic_structure,metric_density,0.0024494274809646,0.00234604682523346,-4.22060487744784,0.008739190272679104,5
MAOL,missed_synapses,10.0,degree_distribution,metric_total_degree_mean,256.915549623415,246.07215940509104,-4.220604877446359,0.008739190273643137,5
MAOL,missed_synapses,10.0,degree_distribution,metric_in_degree_mean,128.4577748117075,123.03607970254552,-4.220604877446359,0.008739190273634796,5
MAOL,missed_synapses,10.0,degree_distribution,metric_out_degree_mean,128.4577748117075,123.03607970254552,-4.220604877446359,0.008739190273634796,5
MAOL,missed_synapses,10.0,degree_distribution,metric_total_degree_std,373.1623058805182,359.23429342503226,-3.732427481554236,0.01034713493987633,5
MAOL,missed_synapses,10.0,degree_distribution,metric_in_degree_max,11700.0,11570.6,-1.105982905982903,0.07540767521406076,5
MAOL,missed_synapses,10.0,degree_distribution,metric_out_degree_max,15947.0,15377.6,-3.570577538094937,0.12632765382223024,5
MAOL,missed_synapses,10.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.053448748959027306,0.1516096954786213,0.021475597058351482,5
MAOL,missed_synapses,10.0,connected_components,metric_wcc_count,821.0,837.4,1.9975639464068182,0.5479767054422409,5
MAOL,missed_synapses,10.0,connected_components,metric_wcc_max_size,51503.0,51490.8,-0.023687940508314253,0.02107008906859878,5
MAOL,missed_synapses,10.0,connected_components,metric_scc_count,1705.0,1734.4,1.7243401759530848,0.3775595762916383,5
MAOL,missed_synapses,10.0,connected_components,metric_scc_max_size,50709.0,50682.8,-0.051667356879443675,0.011113611235563998,5
MAOL,missed_synapses,10.0,reciprocity,metric_reciprocity,0.2776333037886953,0.269643858722011,-2.877696932485075,0.018237646271924625,5
MAOL,missed_synapses,15.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,15.0,basic_structure,metric_edge_count,6736968.0,6298842.0,-6.50331128187042,0.006767646896641597,5
MAOL,missed_synapses,15.0,basic_structure,metric_total_synapses,26492194.0,22518127.2,-15.000897245430108,0.002332300086508336,5
MAOL,missed_synapses,15.0,basic_structure,metric_weight_mean,3.932361560868331,3.57496303781845,-9.088648577140539,0.007689383551052546,5
MAOL,missed_synapses,15.0,basic_structure,metric_weight_variance,52.68035125761817,41.83649842209829,-20.584245504535698,0.0489931894711291,5
MAOL,missed_synapses,15.0,basic_structure,metric_weight_std,7.258123122241601,6.468113669471546,-10.884486794515384,0.027489443904890457,5
MAOL,missed_synapses,15.0,basic_structure,metric_weight_max,2589.0,2468.2,-4.665894167632297,0.25079464010425534,5
MAOL,missed_synapses,15.0,basic_structure,metric_density,0.0024494274809646,0.0022901335872537397,-6.503311281872659,0.006767646895700775,5
MAOL,missed_synapses,15.0,degree_distribution,metric_total_degree_mean,256.915549623415,240.20753169987606,-6.503311281870426,0.006767646896642199,5
MAOL,missed_synapses,15.0,degree_distribution,metric_in_degree_mean,128.4577748117075,120.10376584993803,-6.503311281870426,0.006767646896639288,5
MAOL,missed_synapses,15.0,degree_distribution,metric_out_degree_mean,128.4577748117075,120.10376584993803,-6.503311281870426,0.006767646896639288,5
MAOL,missed_synapses,15.0,degree_distribution,metric_total_degree_std,373.1623058805182,351.76144670534245,-5.735000250005968,0.01644225455497104,5
MAOL,missed_synapses,15.0,degree_distribution,metric_in_degree_max,11700.0,11512.4,-1.6034188034188066,0.06455113705469813,5
MAOL,missed_synapses,15.0,degree_distribution,metric_out_degree_max,15947.0,15059.8,-5.563428858092435,0.18839052090675762,5
MAOL,missed_synapses,15.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05335577051475898,0.32530408821974105,0.04649109602435214,5
MAOL,missed_synapses,15.0,connected_components,metric_wcc_count,821.0,843.4,2.728380024360533,0.5897061357812524,5
MAOL,missed_synapses,15.0,connected_components,metric_wcc_max_size,51503.0,51481.2,-0.04232763140011826,0.021669893292901317,5
MAOL,missed_synapses,15.0,connected_components,metric_scc_count,1705.0,1749.4,2.6041055718475126,0.42391345453589796,5
MAOL,missed_synapses,15.0,connected_components,metric_scc_max_size,50709.0,50669.4,-0.07809264627580616,0.012130830029564534,5
MAOL,missed_synapses,15.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2654493096545871,-4.388520385645575,0.031976992819292005,5
MAOL,missed_synapses,20.0,basic_structure,metric_node_count,52445.0,52445.0,0.0,0.0,5
MAOL,missed_synapses,20.0,basic_structure,metric_edge_count,6736968.0,6136289.6,-8.91615337938373,0.004782193701296451,5
MAOL,missed_synapses,20.0,basic_structure,metric_total_synapses,26492194.0,21192959.4,-20.003003903715946,0.007940009396954058,5
MAOL,missed_synapses,20.0,basic_structure,metric_weight_mean,3.932361560868331,3.453709142188692,-12.17213654621181,0.01098680747796269,5
MAOL,missed_synapses,20.0,basic_structure,metric_weight_variance,52.68035125761817,38.50469894904916,-26.908803700353186,0.05051516392042513,5
MAOL,missed_synapses,20.0,basic_structure,metric_weight_std,7.258123122241601,6.205215093004464,-14.506615711858537,0.029545301625502944,5
MAOL,missed_synapses,20.0,basic_structure,metric_weight_max,2589.0,2420.0,-6.527616840478949,0.2619671681392533,5
MAOL,missed_synapses,20.0,basic_structure,metric_density,0.0024494274809646,0.0022310327698449803,-8.916153379385388,0.004782193700696769,5
MAOL,missed_synapses,20.0,degree_distribution,metric_total_degree_mean,256.915549623415,234.00856516350464,-8.91615337938372,0.004782193701303368,5
MAOL,missed_synapses,20.0,degree_distribution,metric_in_degree_mean,128.4577748117075,117.00428258175232,-8.91615337938372,0.004782193701287185,5
MAOL,missed_synapses,20.0,degree_distribution,metric_out_degree_mean,128.4577748117075,117.00428258175232,-8.91615337938372,0.004782193701287185,5
MAOL,missed_synapses,20.0,degree_distribution,metric_total_degree_std,373.1623058805182,343.9223738132631,-7.835714274050325,0.014384165188894585,5
MAOL,missed_synapses,20.0,degree_distribution,metric_in_degree_max,11700.0,11435.2,-2.263247863247857,0.09003209628898251,5
MAOL,missed_synapses,20.0,degree_distribution,metric_out_degree_max,15947.0,14745.4,-7.534959553521041,0.1594108669511321,5
MAOL,missed_synapses,20.0,assortativity,metric_degree_assortativity,-0.05352990548572421,-0.05325657130463544,0.5106195847135655,0.017988539989715228,5
MAOL,missed_synapses,20.0,connected_components,metric_wcc_count,821.0,860.8,4.847746650426304,0.8275414251626324,5
MAOL,missed_synapses,20.0,connected_components,metric_wcc_max_size,51503.0,51469.4,-0.06523891812127167,0.013203114381686504,5
MAOL,missed_synapses,20.0,connected_components,metric_scc_count,1705.0,1767.6,3.6715542521994085,0.21179437050167496,5
MAOL,missed_synapses,20.0,connected_components,metric_scc_max_size,50709.0,50653.0,-0.11043404523851783,0.007586575977310279,5
MAOL,missed_synapses,20.0,reciprocity,metric_reciprocity,0.2776333037886953,0.2608306379122191,-6.052107455114446,0.013553453918695477,5
MAOL,split_errors,0.5,basic_structure,metric_node_count,52445.0,52700.8,0.48774907045476773,0.0007627037849175327,5
MAOL,split_errors,0.5,basic_structure,metric_edge_count,6736968.0,6736966.4,-2.3749556174639258e-05,1.1874778090084441e-05,5
MAOL,split_errors,0.5,basic_structure,metric_total_synapses,26492194.0,26492192.0,-7.549393606282667e-06,3.3761914585100647e-06,5
MAOL,split_errors,0.5,basic_structure,metric_weight_mean,3.932361560868331,3.932362197917495,1.6200167614968076e-05,1.0372340307548109e-05,5
MAOL,split_errors,0.5,basic_structure,metric_weight_variance,52.68035125761817,52.68036195627038,2.0308619733649753e-05,9.643714019669664e-06,5
