dataset,error_model,rate,analysis,metric,mean,std,n
BANC,merge_errors,5.0,basic_structure,metric_weight_std,9.936773954393525,0.018401366473733468,5
BANC,merge_errors,5.0,basic_structure,metric_weight_max,914.0,2.0,5
BANC,merge_errors,5.0,basic_structure,metric_density,0.00016132062872484,1.7940102605357652e-07,5
BANC,merge_errors,5.0,degree_distribution,metric_total_degree_mean,50.11296274835503,0.05572949353953933,5
BANC,merge_errors,5.0,degree_distribution,metric_in_degree_mean,25.056481374177515,0.027864746769769664,5
BANC,merge_errors,5.0,degree_distribution,metric_out_degree_mean,25.056481374177515,0.027864746769769664,5
BANC,merge_errors,5.0,degree_distribution,metric_total_degree_std,110.02511330428815,0.10840665286781608,5
BANC,merge_errors,5.0,degree_distribution,metric_in_degree_max,4555.2,29.2123261655076,5
BANC,merge_errors,5.0,degree_distribution,metric_out_degree_max,4624.4,30.467031361785153,5
BANC,merge_errors,5.0,assortativity,metric_degree_assortativity,-0.044694748689255735,0.0004077867432213108,5
BANC,merge_errors,5.0,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,merge_errors,5.0,connected_components,metric_wcc_max_size,151012.0,0.0,5
BANC,merge_errors,5.0,connected_components,metric_scc_count,18310.4,5.083306010855534,5
BANC,merge_errors,5.0,connected_components,metric_scc_max_size,136501.0,6.0,5
BANC,merge_errors,5.0,reciprocity,metric_reciprocity,0.1302528388424457,0.00014388865304011176,5
BANC,merge_errors,7.5,basic_structure,metric_node_count,153851.0,0.0,5
BANC,merge_errors,7.5,basic_structure,metric_edge_count,3832715.2,3583.680309402612,5
BANC,merge_errors,7.5,basic_structure,metric_total_synapses,23545149.8,639.6381477054039,5
BANC,merge_errors,7.5,basic_structure,metric_weight_mean,6.143208994369712,0.005775557334405241,5
BANC,merge_errors,7.5,basic_structure,metric_weight_variance,104.29162198249466,0.14747975753527648,5
BANC,merge_errors,7.5,basic_structure,metric_weight_std,10.212324411607767,0.007217657149883852,5
BANC,merge_errors,7.5,basic_structure,metric_weight_max,914.6,2.0591260281974,5
BANC,merge_errors,7.5,basic_structure,metric_density,0.00016192306841908001,1.5140193875945475e-07,5
BANC,merge_errors,7.5,degree_distribution,metric_total_degree_mean,49.82372815256319,0.0465863765513715,5
BANC,merge_errors,7.5,degree_distribution,metric_in_degree_mean,24.911864076281596,0.023293188275686643,5
BANC,merge_errors,7.5,degree_distribution,metric_out_degree_mean,24.911864076281596,0.023293188275686643,5
BANC,merge_errors,7.5,degree_distribution,metric_total_degree_std,109.02232354186972,0.08137450479456802,5
BANC,merge_errors,7.5,degree_distribution,metric_in_degree_max,4469.8,48.544412654805086,5
BANC,merge_errors,7.5,degree_distribution,metric_out_degree_max,4528.4,48.701540016718155,5
BANC,merge_errors,7.5,assortativity,metric_degree_assortativity,-0.04384633167760104,0.00042650079338191546,5
BANC,merge_errors,7.5,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,merge_errors,7.5,connected_components,metric_wcc_max_size,149541.0,0.0,5
BANC,merge_errors,7.5,connected_components,metric_scc_count,18288.4,5.2,5
BANC,merge_errors,7.5,connected_components,metric_scc_max_size,135053.0,6.387487769068525,5
BANC,merge_errors,7.5,reciprocity,metric_reciprocity,0.13017071285262988,4.4468595708351105e-05,5
BANC,merge_errors,10.0,basic_structure,metric_node_count,152381.0,0.0,5
BANC,merge_errors,10.0,basic_structure,metric_edge_count,3764995.8,3689.0879848547934,5
BANC,merge_errors,10.0,basic_structure,metric_total_synapses,23541898.6,953.1089339629547,5
BANC,merge_errors,10.0,basic_structure,metric_weight_mean,6.252841312101628,0.00615254718924892,5
BANC,merge_errors,10.0,basic_structure,metric_weight_variance,113.50951978722898,0.9371690721549433,5
BANC,merge_errors,10.0,basic_structure,metric_weight_std,10.653993835178005,0.04399030822854419,5
BANC,merge_errors,10.0,basic_structure,metric_weight_max,1024.0,39.191835884530846,5
BANC,merge_errors,10.0,basic_structure,metric_density,0.0001621458013933,1.5887670519137528e-07,5
BANC,merge_errors,10.0,degree_distribution,metric_total_degree_mean,49.41555443263924,0.048419264670199934,5
BANC,merge_errors,10.0,degree_distribution,metric_in_degree_mean,24.70777721631962,0.024209632335099967,5
BANC,merge_errors,10.0,degree_distribution,metric_out_degree_mean,24.70777721631962,0.024209632335099967,5
BANC,merge_errors,10.0,degree_distribution,metric_total_degree_std,107.75906230922574,0.10073765189993387,5
BANC,merge_errors,10.0,degree_distribution,metric_in_degree_max,4382.4,44.03907355973784,5
BANC,merge_errors,10.0,degree_distribution,metric_out_degree_max,4436.4,48.18547498987636,5
BANC,merge_errors,10.0,assortativity,metric_degree_assortativity,-0.04353732106290438,0.0004997146166083347,5
BANC,merge_errors,10.0,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,merge_errors,10.0,connected_components,metric_wcc_max_size,148071.0,0.0,5
BANC,merge_errors,10.0,connected_components,metric_scc_count,18266.6,5.817215828899594,5
BANC,merge_errors,10.0,connected_components,metric_scc_max_size,133608.0,7.238784428341543,5
BANC,merge_errors,10.0,reciprocity,metric_reciprocity,0.13031026679731622,0.0002293910872955502,5
BANC,merge_errors,15.0,basic_structure,metric_node_count,149441.0,0.0,5
BANC,merge_errors,15.0,basic_structure,metric_edge_count,3633321.6,3549.064586619973,5
BANC,merge_errors,15.0,basic_structure,metric_total_synapses,23535295.6,1389.2431896539929,5
BANC,merge_errors,15.0,basic_structure,metric_weight_mean,6.4776311931816695,0.006131769172109748,5
BANC,merge_errors,15.0,basic_structure,metric_weight_variance,128.3791890694996,1.1655863902616348,5
BANC,merge_errors,15.0,basic_structure,metric_weight_std,11.330337779318661,0.05133104366669747,5
BANC,merge_errors,15.0,basic_structure,metric_weight_max,1159.6,1.2,5
BANC,merge_errors,15.0,basic_structure,metric_density,0.000162692381646,1.589195325259869e-07,5
BANC,merge_errors,15.0,degree_distribution,metric_total_degree_mean,48.62549902637161,0.04749786988336364,5
BANC,merge_errors,15.0,degree_distribution,metric_in_degree_mean,24.312749513185803,0.02374893494168036,5
BANC,merge_errors,15.0,degree_distribution,metric_out_degree_mean,24.312749513185803,0.02374893494168036,5
BANC,merge_errors,15.0,degree_distribution,metric_total_degree_std,105.22446984425478,0.16021102924720593,5
BANC,merge_errors,15.0,degree_distribution,metric_in_degree_max,4185.6,42.63144379445763,5
BANC,merge_errors,15.0,degree_distribution,metric_out_degree_max,4225.4,52.96262833357121,5
BANC,merge_errors,15.0,assortativity,metric_degree_assortativity,-0.0448204921439288,0.0007135016814114732,5
BANC,merge_errors,15.0,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,merge_errors,15.0,connected_components,metric_wcc_max_size,145131.0,0.0,5
BANC,merge_errors,15.0,connected_components,metric_scc_count,18220.8,4.166533331199932,5
BANC,merge_errors,15.0,connected_components,metric_scc_max_size,130715.8,5.1536394906900505,5
BANC,merge_errors,15.0,reciprocity,metric_reciprocity,0.13153018433758928,0.00016153605989260373,5
BANC,merge_errors,20.0,basic_structure,metric_node_count,146501.0,0.0,5
BANC,merge_errors,20.0,basic_structure,metric_edge_count,3504141.6,5340.406486401574,5
BANC,merge_errors,20.0,basic_structure,metric_total_synapses,23530251.2,1119.4061639994663,5
BANC,merge_errors,20.0,basic_structure,metric_weight_mean,6.7149985782261385,0.0102407611086381,5
BANC,merge_errors,20.0,basic_structure,metric_weight_variance,143.01274905868473,1.087472467089343,5
BANC,merge_errors,20.0,basic_structure,metric_weight_std,11.958707160567979,0.04552039614182705,5
BANC,merge_errors,20.0,basic_structure,metric_weight_max,1955.8,50.45948870133347,5
BANC,merge_errors,20.0,basic_structure,metric_density,0.00016326888751678,2.488261963801417e-07,5
BANC,merge_errors,20.0,degree_distribution,metric_total_degree_mean,47.837784042429746,0.07290607554080067,5
BANC,merge_errors,20.0,degree_distribution,metric_in_degree_mean,23.918892021214873,0.03645303777039916,5
BANC,merge_errors,20.0,degree_distribution,metric_out_degree_mean,23.918892021214873,0.03645303777039916,5
BANC,merge_errors,20.0,degree_distribution,metric_total_degree_std,103.04656202485482,0.1832487108421102,5
BANC,merge_errors,20.0,degree_distribution,metric_in_degree_max,4011.8,42.26298616993361,5
BANC,merge_errors,20.0,degree_distribution,metric_out_degree_max,4030.0,52.18045611145997,5
BANC,merge_errors,20.0,assortativity,metric_degree_assortativity,-0.044937493211950716,0.00023172915446542314,5
BANC,merge_errors,20.0,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,merge_errors,20.0,connected_components,metric_wcc_max_size,142191.0,0.0,5
BANC,merge_errors,20.0,connected_components,metric_scc_count,18169.6,3.0724582991474434,5
BANC,merge_errors,20.0,connected_components,metric_scc_max_size,127828.8,3.1874754901018454,5
BANC,merge_errors,20.0,reciprocity,metric_reciprocity,0.13350490910294538,0.00016382653056739712,5
BANC,missed_synapses,0.0,basic_structure,metric_node_count,158262.0,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_edge_count,3990039.0,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_total_synapses,23556214.0,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_weight_mean,5.903755326702321,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_weight_variance,89.45748753848277,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_weight_std,9.45819684392764,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_weight_max,913.0,0.0,5
BANC,missed_synapses,0.0,basic_structure,metric_density,0.0001593039650148,0.0,5
BANC,missed_synapses,0.0,degree_distribution,metric_total_degree_mean,50.42320961443682,0.0,5
BANC,missed_synapses,0.0,degree_distribution,metric_in_degree_mean,25.21160480721841,0.0,5
BANC,missed_synapses,0.0,degree_distribution,metric_out_degree_mean,25.21160480721841,0.0,5
BANC,missed_synapses,0.0,degree_distribution,metric_total_degree_std,111.71935962728317,1.4210854715202004e-14,5
BANC,missed_synapses,0.0,degree_distribution,metric_in_degree_max,4707.0,0.0,5
BANC,missed_synapses,0.0,degree_distribution,metric_out_degree_max,4782.0,0.0,5
BANC,missed_synapses,0.0,assortativity,metric_degree_assortativity,-0.0464301869222043,0.0,5
BANC,missed_synapses,0.0,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,missed_synapses,0.0,connected_components,metric_wcc_max_size,153952.0,0.0,5
BANC,missed_synapses,0.0,connected_components,metric_scc_count,18345.0,0.0,5
BANC,missed_synapses,0.0,connected_components,metric_scc_max_size,139405.0,0.0,5
BANC,missed_synapses,0.0,reciprocity,metric_reciprocity,0.1299390807959521,0.0,5
BANC,missed_synapses,0.25,basic_structure,metric_node_count,158262.0,0.0,5
BANC,missed_synapses,0.25,basic_structure,metric_edge_count,3988758.8,23.566077314648698,5
BANC,missed_synapses,0.25,basic_structure,metric_total_synapses,23497396.0,160.62751943549398,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_mean,5.890904208178071,3.710995940656403e-05,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_variance,89.07658486693808,0.005000366484908054,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_std,9.438039245349787,0.00026490625424522906,5
BANC,missed_synapses,0.25,basic_structure,metric_weight_max,912.8,0.4,5
BANC,missed_synapses,0.25,basic_structure,metric_density,0.00015925285249787999,9.408854286544654e-10,5
BANC,missed_synapses,0.25,degree_distribution,metric_total_degree_mean,50.4070313783473,0.0002978109377471464,5
BANC,missed_synapses,0.25,degree_distribution,metric_in_degree_mean,25.20351568917365,0.00014890546887417021,5
BANC,missed_synapses,0.25,degree_distribution,metric_out_degree_mean,25.20351568917365,0.00014890546887417021,5
BANC,missed_synapses,0.25,degree_distribution,metric_total_degree_std,111.6706438010053,0.0030810604471215226,5
BANC,missed_synapses,0.25,degree_distribution,metric_in_degree_max,4702.6,2.4979991993593593,5
BANC,missed_synapses,0.25,degree_distribution,metric_out_degree_max,4779.8,0.9797958971132712,5
BANC,missed_synapses,0.25,assortativity,metric_degree_assortativity,-0.04646484203012246,6.46277868348931e-06,5
BANC,missed_synapses,0.25,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,missed_synapses,0.25,connected_components,metric_wcc_max_size,153952.0,0.0,5
BANC,missed_synapses,0.25,connected_components,metric_scc_count,18345.0,0.0,5
BANC,missed_synapses,0.25,connected_components,metric_scc_max_size,139405.0,0.0,5
BANC,missed_synapses,0.25,reciprocity,metric_reciprocity,0.12992653252461622,3.5498708492118393e-06,5
BANC,missed_synapses,0.5,basic_structure,metric_node_count,158262.0,0.0,5
BANC,missed_synapses,0.5,basic_structure,metric_edge_count,3987468.2,36.793477682872,5
BANC,missed_synapses,0.5,basic_structure,metric_total_synapses,23438424.0,84.86224130907692,5
BANC,missed_synapses,0.5,basic_structure,metric_weight_mean,5.878021547921659,3.46915184320768e-05,5
BANC,missed_synapses,0.5,basic_structure,metric_weight_variance,88.69538515673462,0.004707350476132194,5
BANC,missed_synapses,0.5,basic_structure,metric_weight_std,9.417822736401222,0.000249917667085545,5
BANC,missed_synapses,0.5,basic_structure,metric_weight_max,911.8,0.4,5
BANC,missed_synapses,0.5,basic_structure,metric_density,0.00015920132475662,1.46899487735219e-09,5
BANC,missed_synapses,0.5,degree_distribution,metric_total_degree_mean,50.390721714625116,0.00046496919896032475,5
BANC,missed_synapses,0.5,degree_distribution,metric_in_degree_mean,25.195360857312558,0.00023248459948136356,5
BANC,missed_synapses,0.5,degree_distribution,metric_out_degree_mean,25.195360857312558,0.00023248459948136356,5
BANC,missed_synapses,0.5,degree_distribution,metric_total_degree_std,111.62084308547551,0.005078454592935061,5
BANC,missed_synapses,0.5,degree_distribution,metric_in_degree_max,4700.4,2.5768197453450252,5
BANC,missed_synapses,0.5,degree_distribution,metric_out_degree_max,4776.0,1.2649110640673518,5
BANC,missed_synapses,0.5,assortativity,metric_degree_assortativity,-0.04650020311527806,1.0675557548517966e-05,5
BANC,missed_synapses,0.5,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,missed_synapses,0.5,connected_components,metric_wcc_max_size,153952.0,0.0,5
BANC,missed_synapses,0.5,connected_components,metric_scc_count,18345.0,0.0,5
BANC,missed_synapses,0.5,connected_components,metric_scc_max_size,139405.0,0.0,5
BANC,missed_synapses,0.5,reciprocity,metric_reciprocity,0.12991541848084937,4.335137722980425e-06,5
BANC,missed_synapses,0.75,basic_structure,metric_node_count,158262.0,0.0,5
BANC,missed_synapses,0.75,basic_structure,metric_edge_count,3986168.4,53.72746039038138,5
BANC,missed_synapses,0.75,basic_structure,metric_total_synapses,23379414.6,213.815434428855,5
BANC,missed_synapses,0.75,basic_structure,metric_weight_mean,5.865134699831841,5.6040833124028674e-05,5
BANC,missed_synapses,0.75,basic_structure,metric_weight_variance,88.31724139866037,0.006890441165729688,5
BANC,missed_synapses,0.75,basic_structure,metric_weight_std,9.397725323941874,0.0003666087311632749,5
BANC,missed_synapses,0.75,basic_structure,metric_weight_max,911.0,1.0954451150103321,5
BANC,missed_synapses,0.75,basic_structure,metric_density,0.0001591494297015,2.145091192145207e-09,5
BANC,missed_synapses,0.75,degree_distribution,metric_total_degree_mean,50.37429578799713,0.0006789685507644257,5
BANC,missed_synapses,0.75,degree_distribution,metric_in_degree_mean,25.187147893998564,0.00033948427538221283,5
BANC,missed_synapses,0.75,degree_distribution,metric_out_degree_mean,25.187147893998564,0.00033948427538221283,5
BANC,missed_synapses,0.75,degree_distribution,metric_total_degree_std,111.56947807859623,0.004519025413497091,5
BANC,missed_synapses,0.75,degree_distribution,metric_in_degree_max,4696.6,3.3823069050575527,5
BANC,missed_synapses,0.75,degree_distribution,metric_out_degree_max,4773.2,1.8330302779823362,5
BANC,missed_synapses,0.75,assortativity,metric_degree_assortativity,-0.046537551968684546,1.237888350714128e-05,5
BANC,missed_synapses,0.75,connected_components,metric_wcc_count,4306.0,0.0,5
BANC,missed_synapses,0.75,connected_components,metric_wcc_max_size,153952.0,0.0,5
BANC,missed_synapses,0.75,connected_components,metric_scc_count,18345.0,0.0,5
BANC,missed_synapses,0.75,connected_components,metric_scc_max_size,139405.0,0.0,5
BANC,missed_synapses,0.75,reciprocity,metric_reciprocity,0.1299048980132358,1.1707549671374416e-05,5
BANC,missed_synapses,1.0,basic_structure,metric_node_count,158262.0,0.0,5
BANC,missed_synapses,1.0,basic_structure,metric_edge_count,3984875.0,60.58052492344384,5
BANC,missed_synapses,1.0,basic_structure,metric_total_synapses,23320620.6,261.18391987256797,5
BANC,missed_synapses,1.0,basic_structure,metric_weight_mean,5.852284099808566,5.398827212177801e-05,5
BANC,missed_synapses,1.0,basic_structure,metric_weight_variance,87.93641547326175,0.00760258642759298,5
BANC,missed_synapses,1.0,basic_structure,metric_weight_std,9.37744183180769,0.00040537015873556663,5
BANC,missed_synapses,1.0,basic_structure,metric_weight_max,910.2,1.16619037896906,5
BANC,missed_synapses,1.0,basic_structure,metric_density,0.00015909779016906,2.4187026118618956e-09,5
BANC,missed_synapses,1.0,degree_distribution,metric_total_degree_mean,50.357950739912305,0.0007655725938459923,5
BANC,missed_synapses,1.0,degree_distribution,metric_in_degree_mean,25.178975369956145,0.0003827862969216004,5
BANC,missed_synapses,1.0,degree_distribution,metric_out_degree_mean,25.178975369956145,0.0003827862969216004,5
BANC,missed_synapses,1.0,degree_distribution,metric_total_degree_std,111.51848226715428,0.004490009097602565,5
