dataset,error_model,error_rate,error_rate_percent,analysis_name,metric_name,category,real_n,null_n,real_baseline_mean,null_baseline_mean,real_perturbed_mean,null_perturbed_mean,real_mean_relative_change,real_std_relative_change,null_mean_relative_change,null_std_relative_change,effect_difference,cohens_d,test_name,p_value_raw,p_value_adjusted,is_significant,interpretation
BANC,merge_errors,0.005,0.5%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,90.05438199345586,89.47548223630773,0.006672381165593755,0.0015006052413083315,0.0002011536241415,7.097600833784195e-05,0.006471227541452255,6.0918607379830965,welch_t_test,0.0006356626436924413,0.0012398201417791349,True,"At 0.5% error rate, the secondary change in weight variance was significantly greater in Real (+0.67%) than Null (+0.02%) (difference = +0.65%, d = 6.09, p_adj = 0.0012). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18342.2,16976.0,-0.00015263014445352955,7.107334320199127e-05,0.0,0.0,-0.00015263014445352955,-3.037026409461186,welch_t_test,0.008635792607551538,0.014990409274913382,True,"At 0.5% error rate, the secondary change in scc count was significantly less in Real (-0.02%) than Null (+0.00%) (difference = -0.02%, d = -3.04, p_adj = 0.0150). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,139114.0,141153.0,-0.002087443061583157,1.1342052509480998e-05,-0.0009484241296085002,1.21217487951527e-19,-0.0011390189319746568,-142.02156268027954,welch_t_test,2.359373352026316e-09,1.2627366180044842e-08,True,"At 0.5% error rate, the secondary change in scc max size was significantly less in Real (-0.21%) than Null (-0.09%) (difference = -0.11%, d = -142.02, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,153658.0,153824.0,-0.0019096861359384743,0.0,-0.0008703672430143,0.0,-0.0010393188929241743,0.0,welch_t_test,0.0,0.0,True,"At 0.5% error rate, the secondary change in wcc max size was significantly less in Real (-0.19%) than Null (-0.09%) (difference = -0.10%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.200420338296365,25.23036400890418,-0.000443623839401343,0.0002956248301651035,0.00074407011490188,3.0798289258474966e-05,-0.001187693954303223,-5.651119838430285,welch_t_test,0.0007855730278497405,0.0015015667303756469,True,"At 0.5% error rate, the secondary change in in degree mean was significantly less in Real (-0.04%) than Null (+0.07%) (difference = -0.12%, d = -5.65, p_adj = 0.0015). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,60.946306719978736,61.400098732360696,-0.0017244914254805413,0.0004891477351900742,0.00570843562667094,0.0036173316734408683,-0.007432927052151482,-2.879730115300402,welch_t_test,0.009552894240713289,0.01642901348852748,True,"At 0.5% error rate, the secondary change in in degree std was significantly less in Real (-0.17%) than Null (+0.57%) (difference = -0.74%, d = -2.88, p_adj = 0.0164). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3714.453016256534,3770.0111419481545,-0.0034458175678791837,0.000976677221890284,0.01145992556139428,0.007293181663702459,-0.014905743129273463,-2.864783912569714,welch_t_test,0.009746998942757346,0.016719852032576064,True,"At 0.5% error rate, the secondary change in in degree variance was significantly less in Real (-0.34%) than Null (+1.15%) (difference = -1.49%, d = -2.86, p_adj = 0.0167). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.200420338296365,25.23036400890418,-0.000443623839401343,0.0002956248301651035,0.00074407011490188,3.0798289258474966e-05,-0.001187693954303223,-5.651119838430285,welch_t_test,0.0007855730278497405,0.0015015667303756469,True,"At 0.5% error rate, the secondary change in out degree mean was significantly less in Real (-0.04%) than Null (+0.07%) (difference = -0.12%, d = -5.65, p_adj = 0.0015). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,57.9404748489276,58.271518228590175,-0.0011545354341165454,0.00026008443038401467,0.004552376344095,0.0018856505567931697,-0.005706911778211546,-4.239969136581658,welch_t_test,0.002252064674733361,0.004083011564760483,True,"At 0.5% error rate, the secondary change in out degree std was significantly less in Real (-0.12%) than Null (+0.46%) (difference = -0.57%, d = -4.24, p_adj = 0.0041). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3357.0988078092532,3395.5794081628665,-0.0023076838010354975,0.0005196056506925931,0.00912832136098628,0.0037925601889353235,-0.011436005162021779,-4.224921211830366,welch_t_test,0.002287186024353557,0.004135479595385215,True,"At 0.5% error rate, the secondary change in out degree variance was significantly less in Real (-0.23%) than Null (+0.91%) (difference = -1.14%, d = -4.22, p_adj = 0.0041). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,total_degree_std,secondary_emergent,5,5,111.71935962728317,111.71935962728317,111.56482692291888,112.3717232578045,-0.0013832222533302733,0.00034599708730799624,0.00583930692672898,0.003132915046657266,-0.007222529180059253,-3.240583332316075,welch_t_test,0.006435088768330149,0.011419295453615039,True,"At 0.5% error rate, the secondary change in total degree std was significantly less in Real (-0.14%) than Null (+0.58%) (difference = -0.72%, d = -3.24, p_adj = 0.0114). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,degree_distribution,total_degree_variance,secondary_emergent,5,5,12481.215315530224,12481.215315530224,12446.711801681658,12627.502191995794,-0.00276443543167092,0.0006910909763907856,0.011720563484194379,0.006314935971159451,-0.0144849989158653,-3.2246255007513858,welch_t_test,0.0065590501835596305,0.011608477705823789,True,"At 0.5% error rate, the secondary change in total degree variance was significantly less in Real (-0.28%) than Null (+1.17%) (difference = -1.45%, d = -3.22, p_adj = 0.0116). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.005,0.5%,reciprocity,reciprocity,secondary_emergent,5,5,0.1299390807959521,0.0039814147180015,0.13008676980238107,0.00413141465132422,0.0011366019024014072,0.0002997641512666633,0.03767503361168556,0.009033170995941055,-0.036538431709284155,-5.717230096107376,welch_t_test,0.000821231871429052,0.0015608071647330564,True,"At 0.5% error rate, the secondary change in reciprocity was significantly less in Real (+0.11%) than Null (+3.77%) (difference = -3.65%, d = -5.72, p_adj = 0.0016). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,edge_count,secondary_emergent,5,5,3990039.0,3990039.0,3972162.2,3989249.8,-0.00448035720954106,0.0004982529220780706,-0.00019779255290484,3.362027010600467e-05,-0.00428256465663622,-12.12781694216412,welch_t_test,4.070165353633578e-05,9.65581780702434e-05,True,"At 1.0% error rate, the secondary change in edge count was significantly less in Real (-0.45%) than Null (-0.02%) (difference = -0.43%, d = -12.13, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,node_count,secondary_emergent,5,5,158262.0,158262.0,157674.0,157994.0,-0.0037153580771126364,4.84869951806108e-19,-0.0016933944977316003,2.42434975903054e-19,-0.002021963579381036,0.0,welch_t_test,1.2828918282385708e-92,1.7165092661832076e-91,True,"At 1.0% error rate, the secondary change in node count was significantly less in Real (-0.37%) than Null (-0.17%) (difference = -0.20%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,total_synapses,secondary_emergent,5,5,23556214.0,23556214.0,23554939.8,23556202.0,-5.4091884205161327e-05,2.1206994609179837e-05,-5.09419722541152e-07,2.3444686436426627e-07,-5.3582464482620175e-05,-3.572991797592153,welch_t_test,0.004832217650705191,0.00862067628885806,True,"At 1.0% error rate, the secondary change in total synapses was significantly less in Real (-0.01%) than Null (-0.00%) (difference = -0.01%, d = -3.57, p_adj = 0.0086). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,weight_mean,secondary_emergent,5,5,5.903755326702321,5.903755326702321,5.930005698247625,5.904920273839535,0.0044463854093979285,0.0004988927738376871,0.00019732307196825997,3.382481146793072e-05,0.004249062337429669,12.017247066207105,welch_t_test,4.219267603235926e-05,9.974169705176094e-05,True,"At 1.0% error rate, the secondary change in weight mean was significantly greater in Real (+0.44%) than Null (+0.02%) (difference = +0.42%, d = 12.02, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,weight_std,secondary_emergent,5,5,9.45819684392764,9.45819684392764,9.52361832166473,9.459967116856209,0.006916908034018338,0.000829412645388647,0.0001871681207084,3.386425796245584e-05,0.006729739913309938,11.465181582925414,welch_t_test,5.3140368889649556e-05,0.00012258933374888122,True,"At 1.0% error rate, the secondary change in weight std was significantly greater in Real (+0.69%) than Null (+0.02%) (difference = +0.67%, d = 11.47, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,basic_structure,weight_variance,secondary_emergent,5,5,89.45748753848277,89.45748753848277,90.6993551688059,89.49097793407178,0.013882210025056801,0.0016703696890050554,0.00037437219075264007,6.774228365871772e-05,0.01350783783430416,11.42697771326917,welch_t_test,5.3867191306133984e-05,0.00012383900681719461,True,"At 1.0% error rate, the secondary change in weight variance was significantly greater in Real (+1.39%) than Null (+0.04%) (difference = +1.35%, d = 11.43, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,connected_components,scc_count,secondary_emergent,5,5,18345.0,16976.0,18338.6,16975.8,-0.0003488689016080676,9.121395764884989e-05,-1.17813383600377e-05,2.6343873438970186e-05,-0.00033708756324802994,-5.021104894398395,welch_t_test,0.0007022455438118462,0.0013500065195693252,True,"At 1.0% error rate, the secondary change in scc count was significantly less in Real (-0.03%) than Null (-0.00%) (difference = -0.03%, d = -5.02, p_adj = 0.0014). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,connected_components,scc_max_size,secondary_emergent,5,5,139405.0,141287.0,138824.0,141019.2,-0.004167712779312076,1.5216960249342955e-05,-0.0018954327008146002,3.165284813887455e-06,-0.002272280078497476,-206.75258496413193,welch_t_test,1.0423088542376142e-10,6.578345504575132e-10,True,"At 1.0% error rate, the secondary change in scc max size was significantly less in Real (-0.42%) than Null (-0.19%) (difference = -0.23%, d = -206.75, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,connected_components,wcc_max_size,secondary_emergent,5,5,153952.0,153958.0,153364.0,153690.0,-0.0038193722718769486,0.0,-0.0017407344860286,0.0,-0.0020786377858483486,0.0,welch_t_test,0.0,0.0,True,"At 1.0% error rate, the secondary change in wcc max size was significantly less in Real (-0.38%) than Null (-0.17%) (difference = -0.21%, d = 0.00, p_adj = 0.0000). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,in_degree_max,secondary_emergent,5,5,4707.0,4707.0,4675.6,4697.4,-0.006670915657531336,0.0026729833843299943,-0.0020395156150413802,0.00044054474938024456,-0.004631400042489956,-2.4177490471727343,welch_t_test,0.01698302981307318,0.028691027638752416,True,"At 1.0% error rate, the secondary change in in degree max was significantly less in Real (-0.67%) than Null (-0.20%) (difference = -0.46%, d = -2.42, p_adj = 0.0287). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,in_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.192246026611873,25.249375292732633,-0.0007678519774749449,0.0005001110135718207,0.0014981388849713202,3.3677299058917546e-05,-0.0022659908624462653,-6.393288125559489,welch_t_test,0.000514856174700847,0.0010160436014007865,True,"At 1.0% error rate, the secondary change in in degree mean was significantly less in Real (-0.08%) than Null (+0.15%) (difference = -0.23%, d = -6.39, p_adj = 0.0010). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,in_degree_std,secondary_emergent,5,5,61.05158966286431,61.05158966286431,60.84946421338908,61.677585136980895,-0.0033107319660533956,0.0007684090013076461,0.0102535491307175,0.0035989345484988083,-0.013564281096770896,-5.212641181722778,welch_t_test,0.0008058332401032262,0.0015359043807095679,True,"At 1.0% error rate, the secondary change in in degree std was significantly less in Real (-0.33%) than Null (+1.03%) (difference = -1.36%, d = -5.21, p_adj = 0.0015). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,in_degree_variance,secondary_emergent,5,5,3727.29660036276,3727.29660036276,3702.659055689477,3804.1631300696417,-0.006610030624041284,0.001531606115157828,0.02062259539511856,0.007287937849116408,-0.027232626019159843,-5.171483619948074,welch_t_test,0.0008423968441857836,0.0015964971352982699,True,"At 1.0% error rate, the secondary change in in degree variance was significantly less in Real (-0.66%) than Null (+2.06%) (difference = -2.72%, d = -5.17, p_adj = 0.0016). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,out_degree_max,secondary_emergent,5,5,4782.0,4782.0,4749.4,4772.6,-0.006817231283981598,0.0029521884553041907,-0.00196570472605598,0.0009186901980965768,-0.004851526557925617,-2.219105265489467,welch_t_test,0.01852026206971584,0.031052770237192724,True,"At 1.0% error rate, the secondary change in out degree max was significantly less in Real (-0.68%) than Null (-0.20%) (difference = -0.49%, d = -2.22, p_adj = 0.0311). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,out_degree_mean,secondary_emergent,5,5,25.21160480721841,25.21160480721841,25.192246026611873,25.249375292732633,-0.0007678519774749449,0.0005001110135718207,0.0014981388849713202,3.3677299058917546e-05,-0.0022659908624462653,-6.393288125559489,welch_t_test,0.000514856174700847,0.0010160436014007865,True,"At 1.0% error rate, the secondary change in out degree mean was significantly less in Real (-0.08%) than Null (+0.15%) (difference = -0.23%, d = -6.39, p_adj = 0.0010). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,out_degree_std,secondary_emergent,5,5,58.00744650135605,58.00744650135605,57.87671413990292,58.49312762599777,-0.0022537168818500784,0.0005809737080595787,0.00837273753517806,0.0016284883272646418,-0.010626454417028138,-8.691680678982909,welch_t_test,3.650770020547309e-05,8.722732656236249e-05,True,"At 1.0% error rate, the secondary change in out degree std was significantly less in Real (-0.23%) than Null (+0.84%) (difference = -1.06%, d = -8.69, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
BANC,merge_errors,0.01,1.0%,degree_distribution,out_degree_variance,secondary_emergent,5,5,3364.863849607683,3364.863849607683,3349.714948227245,3421.453118297043,-0.00450208449955674,0.001159460589445698,0.016817699383574757,0.003286136546460062,-0.021319783883131497,-8.652349275076904,welch_t_test,3.847433500416435e-05,9.159903956507455e-05,True,"At 1.0% error rate, the secondary change in out degree variance was significantly less in Real (-0.45%) than Null (+1.68%) (difference = -2.13%, d = -8.65, p_adj = 0.0001). Suggests connectome biological organization significantly shapes this secondary effect."
